TransactionID,Date,ProductCategory,ProductName,Quantity,UnitPrice,Discount(%),TotalAmount,Profit,PaymentMode,CustomerType,StoreLocation
101154,2023-10-24,Vegetables,Onion,9,103.62,5,885.95,230.82,Card,Regular,Rural
101155,2023-08-02,Vegetables,Potato,5,397.35,5,1887.41,241.41,Cash,New,Urban
101156,2023-09-24,Dairy,Milk,8,232.44,10,1673.57,427.35,Cash,New,Rural
101157,2023-09-14,Snacks,Chocolate,-5,157.81,0,1420.29,319.81,Cash,Member,Urban
101158,2023-10-29,Household,Cleaner,5,198.17,0,990.85,180.17,Cash,New,Rural
101159,2023-04-11,Fruits,Orange,10,428.66,15,3643.61,549.47,Cash,New,Semi-Urban
101160,2023-12-12,Snacks,Biscuits,2,377.01,10,678.62,184.55,Cash,Member,Urban
101161,2023-04-20,Snacks,Biscuits,9,143.43,5,1226.33,294.36,Card,Regular,Urban
101162,2023-07-01,Fruits,Mango,11,67.58,5,706.21,147.99,Card,Regular,Urban
101163,2023-11-09,Dairy,Yogurt,4,133.48,0,533.92,118.48,Cash,Regular,Semi-Urban
101164,2023-01-01,Snacks,Chocolate,2,461.17,5,876.22,103.58,Cash,New,Semi-Urban
101165,2023-11-15,Vegetables,Onion,6,294.98,5,1681.39,327.51,UPI,Member,Rural
101166,2023-02-24,Fruits,Banana,14,271.41,0,3799.74,527.18,Card,Regular,Semi-Urban
101167,2023-05-29,Household,Tissue,1,302.23,10,272.01,38.54,Card,New,Urban
101168,2023-11-05,Beverages,Tea,18,189.35,15,2897.06,672.87,Cash,Member,Rural
101169,2023-05-17,Dairy,Yogurt,7,405.48,0,2838.36,801.13,Card,Regular,Semi-Urban
101170,2023-07-21,Fruits,Mango,1,266.41,0,266.41,48.15,Card,Regular,Rural
101171,2023-11-09,Beverages,Tea,1,67.21,0,67.21,9.51,UPI,Member,Rural
101172,2023-04-27,Beverages,Soda,1,73.24,5,69.58,15.99,UPI,New,Rural
101173,2023-06-03,Household,Cleaner,4,,0,1092.24,299.53,Card,New,Urban
101174,2023-10-18,Snacks,Chocolate,4,468.92,5,1781.9,444.87,Card,Regular,Urban
101175,2023-03-04,Household,Tissue,18,161.09,15,2464.68,674.71,Card,Member,Semi-Urban
101176,2023-09-01,Snacks,Chocolate,11,436.08,0,4796.88,994.45,Cash,New,Urban
101177,2023-01-25,Snacks,Biscuits,1,384.41,15,326.75,81.81,UPI,Member,Rural
101178,2023-03-31,Fruits,Orange,10,131.43,20,1051.44,134.6,Cash,Member,Rural
101179,2023-03-16,Fruits,Banana,9,27.81,0,250.29,42.46,UPI,Regular,Urban
101180,2023-10-21,Dairy,Cheese,4,59.91,0,239.64,42.63,UPI,Member,Rural
101181,2023-07-29,Snacks,Nuts,6,366.96,20,1761.41,356.26,UPI,Member,Urban
101182,2023-12-13,Beverages,Juice,16,107.84,20,1380.35,394.53,Card,Member,Rural
101183,2023-01-17,Vegetables,Tomato,2,191.92,0,383.84,105.5,UPI,New,Semi-Urban
101184,2023-05-08,Dairy,Yogurt,18,255.83,0,4604.94,584.39,Cash,Regular,Semi-Urban
101185,2023-12-30,Fruits,Orange,10,365.48,0,3654.8,491.78,UPI,Regular,Urban
101186,2023-09-08,Household,Tissue,17,65.48,20,890.53,152.75,Cash,Member,Urban
101187,2023-06-28,Dairy,Cheese,13,209.12,0,2718.56,429.94,UPI,Member,Urban
101188,2023-07-01,Dairy,Milk,18,247.69,5,4235.5,944.32,UPI,New,Urban
101189,2023-06-01,Dairy,Yogurt,13,275.01,10,3217.62,902.72,Card,Regular,Urban
101190,2023-01-25,Dairy,Butter,17,411.0,0,6987.0,2043.41,Cash,New,Rural
101191,2023-06-29,Vegetables,Carrot,5,94.12,5,447.07,103.15,UPI,Regular,Semi-Urban
101192,2023-07-17,Household,Soap,11,405.84,0,4464.24,1194.77,UPI,New,Rural
101193,2023-12-10,Household,Tissue,7,349.51,15,2079.58,426.4,Cash,Member,Semi-Urban
101194,2023-06-10,Household,Tissue,10,282.38,0,2823.8,400.03,UPI,New,Rural
101195,2023-06-26,Snacks,Chips,17,352.77,5,5697.24,1167.58,Card,Member,Rural
101196,2023-10-12,Beverages,Soda,15,211.89,5,3019.43,637.15,Cash,Regular,Rural
101197,2023-03-04,Household,Detergent,18,77.81,0,1400.58,348.03,Card,Regular,Urban
101198,2023-05-30,Dairy,Milk,19,-100.0,0,6388.18,919.75,Cash,Member,Semi-Urban
101199,2023-06-03,Dairy,Yogurt,2,267.09,0,534.18,92.77,Cash,Regular,Urban
101200,2023-06-05,Household,Soap,4,323.29,0,1293.16,223.47,Cash,New,Urban
101201,2023-02-18,Household,Detergent,3,-100.0,10,474.17,138.41,UPI,Member,Rural
101202,2023-12-03,Dairy,Butter,7,454.36,10,2862.47,540.4,Cash,Regular,Semi-Urban
101203,2023-03-25,Snacks,Nuts,18,297.81,0,5360.58,1345.61,Cash,New,Semi-Urban
101204,2023-12-27,Fruits,Banana,10,51.85,5,492.58,123.22,Cash,New,Semi-Urban
101205,2023-06-26,Fruits,Mango,7,230.4,5,1532.16,234.59,Card,Regular,Semi-Urban
101206,2023-05-28,Household,Soap,8,380.61,10,2740.39,587.47,Cash,Regular,Urban
101207,2023-04-28,Vegetables,Onion,6,399.13,0,2394.78,667.81,UPI,New,Urban
101208,2023-12-08,Household,Soap,1,252.35,0,252.35,49.22,Cash,Member,Semi-Urban
101209,2023-03-04,Household,Cleaner,4,448.43,0,1793.72,518.43,Cash,Regular,Urban
101210,2023-07-08,Fruits,Mango,14,141.16,5,1877.43,268.27,Card,Regular,Semi-Urban
101211,2023-12-26,Dairy,Yogurt,17,211.19,0,3590.23,412.27,UPI,Member,Urban
101212,2023-02-18,Household,Soap,18,450.31,0,8105.58,2255.71,UPI,Member,Rural
101213,2023-11-23,Dairy,Butter,11,449.17,0,4940.87,1331.74,UPI,Regular,Rural
101214,2023-09-14,Dairy,Butter,14,346.0,10,4359.6,1301.42,Cash,Member,Semi-Urban
101215,2023-08-12,Vegetables,Carrot,9,430.9,0,3878.1,914.76,Cash,New,Semi-Urban
101216,2023-05-21,Dairy,Milk,15,53.5,0,802.5,230.59,UPI,New,Urban
101217,2023-08-03,Fruits,Orange,12,,0,5206.2,1381.67,UPI,New,Semi-Urban
101218,2023-07-30,Snacks,Nuts,10,167.1,0,1671.0,449.31,Card,Regular,Semi-Urban
101219,2023-11-14,Snacks,Biscuits,19,97.38,5,1757.71,375.85,UPI,Member,Urban
101220,2023-02-01,Beverages,Juice,19,127.29,0,2418.51,426.8,Cash,New,Semi-Urban
101221,2023-06-07,Household,Detergent,6,214.8,0,1288.8,369.77,Cash,Member,Semi-Urban
101222,2023-10-12,Fruits,Apple,6,133.08,5,758.56,141.41,Cash,New,Rural
101223,2023-11-01,Dairy,Yogurt,8,167.08,0,1336.64,277.71,Card,Member,Rural
101224,2023-10-13,Snacks,Chocolate,1,76.14,0,76.14,14.41,UPI,New,Rural
101225,2023-05-24,Fruits,Orange,17,155.13,15,2241.63,477.39,Cash,New,Semi-Urban
101226,2023-01-19,Snacks,Chocolate,17,290.42,0,4937.14,958.3,Card,New,Urban
101227,2023-01-18,Dairy,Milk,15,226.51,0,3397.65,372.36,Card,New,Rural
101228,2023-09-14,Snacks,Nuts,7,179.89,0,1259.23,348.06,Cash,New,Semi-Urban
101229,2023-03-19,Household,Detergent,19,375.76,0,7139.44,1348.49,,New,Rural
101230,2023-06-24,Household,Tissue,3,447.82,5,1276.29,277.96,Card,New,Urban
101231,2023-07-13,Beverages,Soda,11,380.83,5,3979.67,508.75,Cash,New,Urban
101232,2023-04-23,Beverages,Juice,19,172.68,10,2952.83,297.28,Card,New,Urban
101233,2023-04-24,Snacks,Chips,9,374.78,0,3373.02,502.78,Cash,Member,Urban
101234,2023-08-10,Fruits,Banana,10,84.47,0,844.7,203.5,Cash,Member,Urban
101235,2023-06-15,Household,Detergent,2,73.86,10,132.95,15.93,Card,Regular,Urban
101236,2023-11-15,Fruits,Banana,1,179.36,15,152.46,42.96,Cash,New,Semi-Urban
101237,2023-05-12,Fruits,Mango,16,405.77,0,6492.32,928.43,Cash,Member,Rural
101238,2023-09-21,Snacks,Biscuits,18,130.71,0,2352.78,331.55,UPI,Member,Urban
101239,2023-02-24,Fruits,Apple,17,40.99,0,696.83,94.98,Cash,Member,Rural
101240,2023-12-25,Household,Soap,6,74.54,0,447.24,45.97,,Member,Rural
101241,2023-05-11,Dairy,Butter,14,430.79,0,6031.06,1534.07,UPI,Member,Semi-Urban
101242,2023-10-15,Beverages,Soda,15,320.55,0,4808.25,1322.3,UPI,Member,Urban
101243,2023-09-23,Dairy,Yogurt,14,134.07,10,1689.28,376.43,UPI,Regular,Urban
101244,2023-06-11,Fruits,Mango,3,282.09,5,803.96,110.66,Card,Member,Semi-Urban
101245,2023-03-28,Dairy,Yogurt,-5,268.51,0,5101.69,801.25,Card,Regular,Semi-Urban
101246,2023-02-24,Household,Cleaner,12,331.16,0,3973.92,775.65,Cash,Regular,Semi-Urban
101247,2023-10-15,Household,Soap,2,124.26,10,223.67,65.06,Cash,New,Semi-Urban
101248,2023-06-27,Fruits,Mango,3,433.56,0,1300.68,194.41,Cash,New,Semi-Urban
101249,2023-12-15,Snacks,Chips,18,161.59,5,2763.19,680.65,Card,New,Rural
101250,2023-01-08,Dairy,Butter,1,350.12,0,350.12,65.78,UPI,Member,Semi-Urban
101251,2023-11-17,Snacks,Biscuits,6,17.9,5,102.03,16.28,Card,New,Urban
101252,2023-11-09,Snacks,Biscuits,5,192.6,0,963.0,184.11,Card,Member,Urban
101253,2023-09-04,Vegetables,Potato,1,182.34,0,182.34,20.83,Cash,Member,Semi-Urban
101254,2023-11-19,Fruits,Mango,19,276.31,0,5249.89,1363.59,Cash,New,Semi-Urban
101255,2023-09-12,Beverages,Soda,1,45.64,0,45.64,6.78,Cash,New,Semi-Urban
101256,2023-11-24,Household,Tissue,16,397.16,0,6354.56,1557.39,UPI,Regular,Semi-Urban
101257,2023-02-23,Household,Cleaner,12,116.71,5,1330.49,151.24,UPI,Regular,Semi-Urban
101258,2023-09-06,Fruits,Orange,8,341.75,0,2734.0,795.65,Card,Member,Urban
101259,2023-08-27,Beverages,Coffee,16,403.57,0,6457.12,894.98,UPI,Member,Rural
101260,2023-08-17,Household,Soap,1,285.32,5,271.05,74.96,Cash,New,Semi-Urban
101261,2023-03-08,Fruits,Banana,4,373.03,5,1417.51,371.24,UPI,New,Semi-Urban
101262,2023-02-20,Household,Detergent,10,334.31,20,2674.48,785.15,UPI,Regular,Semi-Urban
101263,2023-04-07,Snacks,Biscuits,11,184.21,5,1924.99,376.49,UPI,New,Urban
101264,2023-04-02,Dairy,Yogurt,17,,0,6907.78,1695.72,UPI,Member,Urban
101265,2023-09-21,Dairy,Butter,7,154.4,5,1026.76,178.8,Cash,New,Rural
101266,2023-10-18,Household,Detergent,12,289.89,15,2956.88,404.72,Cash,Regular,Rural
101267,2023-04-06,Vegetables,Onion,7,375.24,10,2364.01,445.89,Card,Member,Rural
101268,2023-03-29,Beverages,Soda,12,195.69,0,2348.28,312.67,Card,Regular,Rural
101269,2023-03-19,Beverages,Soda,15,158.36,0,2375.4,704.09,Card,Regular,Urban
101270,2023-10-15,Beverages,Coffee,2,,0,470.16,56.07,UPI,Member,Rural
101271,2023-04-30,Snacks,Chips,14,410.8,5,5463.64,1190.21,UPI,Regular,Semi-Urban
101272,2023-10-29,Beverages,Coffee,13,465.66,10,5448.22,1227.45,Cash,New,Urban
101273,2023-06-14,Dairy,Cheese,4,277.09,5,1052.94,218.61,Card,New,Urban
101274,2023-07-01,Snacks,Biscuits,14,334.12,0,4677.68,1087.27,Cash,Regular,Urban
101275,2023-08-11,Fruits,Apple,14,452.6,10,5702.76,702.79,Card,New,Semi-Urban
101276,2023-11-07,Beverages,Tea,16,58.29,10,839.38,177.11,Card,Regular,Urban
101277,2023-01-07,Beverages,Tea,7,123.72,0,866.04,136.35,Card,New,Semi-Urban
101278,2023-11-26,Fruits,Banana,19,357.36,5,6450.35,1857.93,UPI,Regular,Rural
101279,2023-09-20,Beverages,Tea,2,413.63,0,827.26,208.81,Card,New,Urban
101280,2023-06-10,Fruits,Banana,10,429.94,15,3654.49,1076.26,Card,Member,Semi-Urban
101281,2023-05-31,Snacks,Chips,18,213.4,10,3457.08,371.67,UPI,Member,Urban
101282,2023-03-26,Dairy,Milk,17,53.78,5,868.55,136.39,Card,New,Rural
101283,2023-05-27,Fruits,Banana,5,224.51,5,1066.42,148.32,UPI,Regular,Urban
101284,2023-04-22,Vegetables,Tomato,12,123.06,15,1255.21,128.32,UPI,New,Rural
101285,2023-02-05,Fruits,Mango,6,152.69,0,916.14,136.01,Cash,Regular,Urban
101286,2023-10-12,Beverages,Coffee,9,388.41,0,3495.69,824.13,UPI,New,Semi-Urban
101287,2023-07-07,Snacks,Chips,1,47.01,10,42.31,6.19,UPI,New,Rural
101288,2023-03-23,Household,Detergent,15,415.51,0,6232.65,1257.75,UPI,Member,Urban
101289,2023-01-02,Snacks,Biscuits,6,219.56,0,1317.36,365.65,Card,Regular,Rural
101290,2023-10-30,Household,Soap,19,302.07,15,4878.43,1164.73,Cash,Regular,Rural
101291,2023-07-16,Fruits,Orange,18,53.93,10,873.67,156.32,Card,Regular,Semi-Urban
101292,2023-01-11,Dairy,Yogurt,6,175.31,0,1051.86,183.54,UPI,Regular,Semi-Urban
101293,2023-08-22,Vegetables,Onion,13,53.95,0,701.35,134.06,UPI,Regular,Semi-Urban
101294,2023-07-14,Snacks,Biscuits,1,481.16,0,481.16,65.15,Cash,Member,Semi-Urban
101295,2023-04-29,Beverages,Soda,13,405.56,0,5272.28,1195.75,Cash,New,Rural
101296,2023-01-20,Household,Cleaner,7,235.22,0,1646.54,284.57,UPI,Regular,Rural
101297,2023-09-18,Beverages,Juice,15,119.57,10,1614.2,436.6,UPI,Regular,Urban
101298,2023-10-20,Dairy,Butter,12,467.39,0,5608.68,1409.52,,New,Urban
101299,2023-09-13,Household,Cleaner,1,178.85,0,178.85,39.72,UPI,Member,Urban
101300,2023-08-10,Snacks,Nuts,15,88.88,0,1333.2,230.43,Card,Member,Semi-Urban
101301,2023-08-14,Fruits,Mango,4,285.95,20,915.04,129.92,Cash,Member,Rural
101302,2023-02-22,Beverages,Tea,13,472.45,0,6141.85,1567.59,Card,New,Rural
101303,2023-12-21,Dairy,Butter,5,11.88,0,59.4,11.72,UPI,New,Urban
101304,2023-12-08,Snacks,Biscuits,2,126.68,0,253.36,36.72,Card,Member,Urban
101305,2023-12-30,Snacks,Nuts,1,469.84,5,446.35,62.06,Card,Member,Rural
101306,2023-10-07,Snacks,Nuts,16,93.83,5,1426.22,189.8,Cash,New,Semi-Urban
101307,2023-03-22,Snacks,Biscuits,6,65.49,0,392.94,100.37,Card,Member,Urban
101308,2023-07-21,Household,Soap,16,289.39,0,4630.24,675.08,UPI,Regular,Urban
101309,2023-06-07,Snacks,Nuts,14,432.3,0,6052.2,1242.69,Card,New,Rural
101310,2023-04-30,Beverages,Coffee,3,243.78,5,694.77,132.22,Card,Member,Rural
101311,2023-02-28,Dairy,Milk,15,497.34,5,7087.09,1530.26,Card,Regular,Urban
101312,2023-08-03,Household,Tissue,3,342.79,0,1028.37,283.24,UPI,New,Urban
101313,2023-05-08,Snacks,Nuts,2,46.3,0,92.6,25.33,Card,New,Semi-Urban
101314,2023-08-12,Vegetables,Tomato,1,496.49,0,496.49,94.44,UPI,Regular,Semi-Urban
101315,2023-07-28,Vegetables,Tomato,9,209.87,0,1888.83,194.69,,New,Semi-Urban
101316,2023-04-25,Dairy,Butter,9,150.83,5,1289.6,238.95,Cash,Member,Semi-Urban
101317,2023-07-28,Fruits,Banana,7,283.36,0,1983.52,438.83,Cash,New,Urban
101318,2023-01-14,Fruits,Banana,3,159.11,0,477.33,100.98,Cash,Member,Urban
101319,2023-01-09,Household,Soap,18,52.36,0,942.48,217.02,UPI,Regular,Urban
101320,2023-02-09,Household,Soap,11,10.7,20,94.16,12.32,UPI,Regular,Semi-Urban
101321,2023-08-25,Household,Tissue,7,230.3,15,1370.28,314.22,UPI,New,Urban
101322,2023-10-08,Fruits,Orange,9,420.06,0,3780.54,516.16,Card,Regular,Rural
101323,2023-12-25,Vegetables,Onion,1,290.43,0,290.43,72.64,UPI,Regular,Semi-Urban
101324,2023-07-20,Fruits,Apple,14,499.61,0,6994.54,1173.81,UPI,New,Rural
101325,2023-09-03,Beverages,Coffee,6,150.55,0,903.3,218.58,UPI,Member,Semi-Urban
101326,2023-10-05,Snacks,Nuts,7,147.42,0,1031.94,113.07,UPI,New,Urban
101327,2023-08-23,Household,Detergent,10,88.28,5,838.66,152.28,Cash,New,Semi-Urban
101328,2023-01-04,Vegetables,Potato,7,90.39,5,601.09,144.87,Card,Member,Rural
101329,2023-06-03,Dairy,Yogurt,2,149.74,15,254.56,37.01,Cash,Member,Semi-Urban
101330,2023-01-29,Dairy,Cheese,4,398.49,0,1593.96,412.93,Card,Member,Rural
101331,2023-04-19,Snacks,Chips,17,453.82,10,6943.45,1570.3,Card,New,Urban
101332,2023-04-08,Vegetables,Carrot,1,487.79,10,439.01,95.49,Cash,Member,Rural
101333,2023-08-03,Fruits,Banana,-5,123.82,0,1238.2,211.37,UPI,Regular,Urban
101334,2023-10-20,Fruits,Orange,19,441.84,0,8394.96,1649.53,Cash,Member,Rural
101335,2023-03-16,Beverages,Coffee,15,-100.0,0,2562.6,562.41,Card,Regular,Urban
101336,2023-11-22,Beverages,Coffee,10,,0,652.9,126.98,Card,Member,Rural
101337,2023-05-26,Fruits,Orange,19,436.31,0,8289.89,1986.78,UPI,Regular,Urban
101338,2023-05-08,Dairy,Milk,12,321.69,5,3667.27,684.82,Cash,Regular,Urban
101339,2023-12-07,Household,Cleaner,16,90.72,0,1451.52,203.87,Card,Regular,Urban
101340,2023-02-11,Dairy,Yogurt,9,220.62,15,1687.74,240.99,Cash,Regular,Rural
101341,2023-12-22,Beverages,Juice,15,150.76,0,2261.4,228.76,UPI,Regular,Rural
101342,2023-02-10,Snacks,Biscuits,17,371.03,20,5046.01,808.33,UPI,Member,Urban
101343,2023-02-03,Fruits,Banana,14,232.17,0,3250.38,811.89,Card,New,Semi-Urban
101344,2023-01-17,Beverages,Soda,18,,10,8014.95,2074.53,UPI,New,Urban
101345,2023-06-14,Beverages,Coffee,2,36.83,0,73.66,10.35,Card,New,Semi-Urban
101346,2023-06-02,Household,Cleaner,4,183.96,0,735.84,214.72,Card,New,Urban
101347,2023-03-17,Fruits,Apple,18,246.13,15,3765.79,754.97,UPI,New,Rural
101348,2023-03-28,Household,Detergent,7,256.54,0,1795.78,508.92,UPI,Regular,Semi-Urban
101349,2023-04-27,Fruits,Apple,13,164.81,5,2035.4,491.25,Cash,Member,Rural
101350,2023-12-28,Household,Tissue,15,367.33,5,5234.45,1279.75,Cash,Regular,Semi-Urban
101351,2023-12-08,Dairy,Cheese,1,438.63,0,438.63,51.32,Card,Member,Semi-Urban
101352,2023-01-27,Snacks,Nuts,11,469.97,0,5169.67,744.42,Cash,Member,Semi-Urban
101353,2023-11-09,Snacks,Chocolate,10,404.5,10,3640.5,370.47,Card,Member,Semi-Urban
101354,2023-10-14,Fruits,Mango,5,426.78,0,2133.9,519.02,UPI,Member,Rural
101355,2023-05-14,Vegetables,Carrot,16,279.77,5,4252.5,718.2,UPI,New,Semi-Urban
101356,2023-08-07,Beverages,Tea,11,,15,3877.35,997.76,Cash,Member,Urban
101357,2023-06-17,Beverages,Juice,6,158.72,0,952.32,159.79,Card,Member,Urban
101358,2023-04-08,Fruits,Orange,9,205.25,0,1847.25,487.43,Card,New,Semi-Urban
101359,2023-09-25,Household,Cleaner,13,165.29,10,1933.89,243.94,Cash,Regular,Rural
101360,2023-08-25,Vegetables,Carrot,8,239.02,0,1912.16,257.52,Card,Regular,Rural
101361,2023-11-05,Dairy,Milk,14,149.93,0,2099.02,353.0,Card,Regular,Semi-Urban
101362,2023-06-22,Household,Detergent,1,481.19,0,481.19,87.43,UPI,Regular,Rural
101363,2023-07-09,Household,Cleaner,17,163.29,5,2637.13,447.63,Card,Member,Rural
101364,2023-05-02,Fruits,Apple,5,58.04,0,290.2,73.34,Card,New,Rural
101365,2023-02-15,Fruits,Orange,2,268.14,0,536.28,64.03,Card,New,Semi-Urban
101366,2023-03-05,Beverages,Tea,9,37.98,10,307.64,52.37,Cash,Regular,Urban
101367,2023-05-10,Fruits,Orange,4,64.17,0,256.68,68.65,Cash,New,Urban
101368,2023-11-06,Fruits,Orange,17,117.5,0,1997.5,226.44,Cash,Member,Urban
101369,2023-12-29,Fruits,Mango,17,,20,3230.41,931.87,Card,Regular,Urban
101370,2023-07-12,Beverages,Juice,18,222.29,5,3801.16,1129.95,Card,Member,Urban
101371,2023-11-03,Dairy,Milk,16,401.85,10,5786.64,681.17,Cash,Member,Rural
101372,2023-06-30,Dairy,Milk,8,372.34,0,2978.72,471.4,Cash,Member,Rural
101373,2023-10-19,Fruits,Orange,11,,10,2167.11,378.12,Card,Member,Rural
101374,2023-10-09,Beverages,Coffee,18,173.52,0,3123.36,797.33,Card,Member,Semi-Urban
101375,2023-01-29,Dairy,Butter,10,165.07,0,1650.7,361.81,UPI,Regular,Rural
101376,2023-05-29,Household,Cleaner,13,389.26,0,5060.38,1158.19,Cash,Member,Urban
101377,2023-09-24,Dairy,Milk,17,35.52,0,603.84,151.87,Card,Regular,Rural
101378,2023-10-23,Dairy,Butter,18,16.28,10,263.74,32.6,Cash,New,Urban
101379,2023-01-11,Beverages,Soda,10,399.82,0,3998.2,1066.09,Cash,Member,Rural
101380,2023-06-13,Household,Cleaner,16,243.8,5,3705.76,893.55,Cash,Member,Urban
101381,2023-04-23,Beverages,Soda,5,74.13,10,333.58,71.88,UPI,New,Rural
101382,2023-07-06,Fruits,Orange,13,125.43,5,1549.06,430.56,Card,Regular,Urban
101383,2023-10-22,Snacks,Nuts,18,466.93,0,8404.74,2017.65,Card,Member,Urban
101384,2023-08-20,Dairy,Yogurt,17,431.16,5,6963.23,977.22,Cash,New,Semi-Urban
101385,2023-08-15,Snacks,Chips,9,357.79,0,3220.11,598.78,Card,New,Rural
101386,2023-11-06,Beverages,Tea,14,246.29,0,3448.06,685.5,UPI,Member,Urban
101387,2023-04-08,Beverages,Soda,17,,20,3603.46,400.14,Cash,Regular,Rural
101388,2023-02-24,Beverages,Soda,4,487.87,0,1951.48,567.74,UPI,Regular,Urban
101389,2023-04-21,Snacks,Chocolate,18,483.23,0,8698.14,1093.49,UPI,Member,Semi-Urban
101390,2023-06-01,Beverages,Soda,15,115.48,15,1472.37,352.62,Card,New,Semi-Urban
101391,2023-09-03,Fruits,Mango,11,407.44,0,4481.84,901.95,Card,Member,Semi-Urban
101392,2023-03-10,Beverages,Soda,12,106.65,5,1215.81,127.81,UPI,Regular,Semi-Urban
101393,2023-11-08,Vegetables,Tomato,9,114.63,0,1031.67,293.97,Card,New,Urban
101394,2023-10-16,Snacks,Nuts,13,341.29,0,4436.77,1199.56,UPI,Member,Rural
101395,2023-09-07,Vegetables,Carrot,15,208.45,0,3126.75,640.52,UPI,New,Semi-Urban
101396,2023-02-05,Beverages,Coffee,15,466.46,0,6996.9,1020.07,Cash,Regular,Semi-Urban
101397,2023-08-27,Fruits,Orange,5,53.61,0,268.05,33.33,UPI,Regular,Semi-Urban
101398,2023-05-28,Dairy,Butter,19,,10,4457.12,769.65,UPI,Regular,Rural
101399,2023-08-15,Household,Tissue,14,,5,6119.06,924.5,Card,Member,Urban
101400,2023-09-01,Household,Cleaner,17,453.02,15,6546.14,1317.99,Cash,New,Urban
101401,2023-12-03,Beverages,Soda,18,86.7,0,1560.6,457.7,Card,Member,Urban
101402,2023-12-31,Fruits,Orange,3,189.65,5,540.5,116.2,Cash,Member,Urban
101403,2023-07-20,Snacks,Chocolate,2,313.37,5,595.4,165.51,Card,Member,Rural
101404,2023-06-03,Vegetables,Carrot,1,88.1,15,74.88,17.24,UPI,Member,Rural
101405,2023-03-14,Vegetables,Tomato,10,484.33,0,4843.3,944.68,Cash,New,Rural
101406,2023-07-20,Vegetables,Tomato,19,458.23,5,8271.05,2240.81,Cash,New,Semi-Urban
101407,2023-10-23,Snacks,Chips,17,91.81,15,1326.65,257.73,Cash,Member,Rural
101408,2023-01-17,Household,Detergent,12,69.37,0,832.44,227.86,Cash,Member,Urban
101409,2023-05-09,Fruits,Orange,1,51.85,15,44.07,6.98,Card,Regular,Rural
101410,2023-08-05,Snacks,Chips,12,455.63,0,5467.56,687.61,Card,Regular,Semi-Urban
101411,2023-03-02,Vegetables,Carrot,17,104.88,10,1604.66,434.96,Cash,New,Urban
101412,2023-04-14,Beverages,Juice,3,213.98,15,545.65,118.67,Cash,Regular,Rural
101413,2023-02-11,Dairy,Milk,11,229.94,5,2402.87,667.56,Cash,New,Urban
101414,2023-01-25,Snacks,Chocolate,17,303.52,0,5159.84,1483.79,Card,New,Urban
101415,2023-02-08,Snacks,Chocolate,3,45.15,0,135.45,15.0,Cash,New,Rural
101416,2023-10-18,Fruits,Orange,8,121.11,15,823.55,164.87,Cash,Regular,Rural
101417,2023-05-11,Fruits,Banana,4,466.43,0,1865.72,326.49,Cash,Regular,Semi-Urban
101418,2023-08-17,Snacks,Biscuits,7,-100.0,0,3185.84,717.36,Card,New,Rural
101419,2023-04-18,Vegetables,Tomato,14,392.83,5,5224.64,1351.71,UPI,New,Rural
101420,2023-06-21,Dairy,Butter,14,19.51,0,273.14,42.64,UPI,Member,Rural
101421,2023-04-12,Fruits,Apple,4,170.23,0,680.92,143.92,Card,New,Urban
101422,2023-12-20,Vegetables,Carrot,16,317.7,0,5083.2,1228.84,UPI,New,Semi-Urban
101423,2023-01-12,Beverages,Coffee,1,144.84,0,144.84,18.38,Cash,Member,Urban
101424,2023-10-02,Fruits,Orange,17,455.7,5,7359.55,1934.19,Cash,New,Rural
101425,2023-04-11,Vegetables,Onion,10,320.61,5,3045.8,673.8,Card,New,Semi-Urban
101426,2023-02-13,Vegetables,Carrot,16,45.23,5,687.5,199.31,Card,New,Rural
101427,2023-11-01,Dairy,Butter,16,455.41,10,6557.9,1101.11,UPI,Member,Urban
101428,2023-01-17,Dairy,Cheese,8,479.31,15,3259.31,396.43,UPI,Regular,Urban
101429,2023-11-26,Beverages,Soda,7,48.08,5,319.73,64.36,Cash,New,Rural
101430,2023-02-26,Vegetables,Onion,6,270.86,0,1625.16,190.41,Card,Member,Semi-Urban
101431,2023-11-07,Household,Tissue,16,158.65,5,2411.48,708.75,UPI,New,Urban
101432,2023-10-30,Vegetables,Tomato,16,202.49,0,3239.84,349.05,UPI,Member,Rural
101433,2023-01-12,Dairy,Butter,7,98.03,5,651.9,163.43,Cash,New,Rural
101434,2023-11-14,Household,Cleaner,9,293.26,5,2507.37,514.06,Cash,Member,Rural
101435,2023-03-21,Fruits,Apple,14,479.41,0,6711.74,1165.99,Cash,Regular,Semi-Urban
101436,2023-08-04,Fruits,Orange,11,256.51,15,2398.37,271.42,Cash,Regular,Rural
101437,2023-12-05,Snacks,Chips,14,50.63,0,708.82,159.08,UPI,Regular,Rural
101438,2023-09-21,Dairy,Yogurt,7,313.8,5,2086.77,452.92,Card,New,Urban
101439,2023-05-29,Snacks,Biscuits,1,176.71,0,176.71,27.6,Card,Member,Rural
101440,2023-03-22,Household,Tissue,13,429.4,15,4744.87,1338.26,Cash,New,Semi-Urban
101441,2023-08-03,Dairy,Cheese,3,222.99,0,668.97,107.59,Cash,New,Rural
101442,2023-07-17,Beverages,Juice,4,104.49,0,417.96,79.39,UPI,Member,Semi-Urban
101443,2023-07-19,Vegetables,Potato,11,103.64,0,1140.04,237.99,Cash,New,Rural
